,S,U1,U2,U3,U4,W1,W2,W3,W4,R,Sv,V1,V2,V3,V4
956,1.4207387958958022,1.0864601671071793e-11,8.526318754337633e-12,9.192687983701888e-12,1.3501344501861608e-11,0.24082232238681167,0.20757208260864346,0.18378909338001503,0.15156022671119967,4.795517478975418,4.573214096008699,1.1046347729758257e-11,8.670320487677683e-12,9.344847884915512e-12,1.3711487508050404e-11
957,1.422165312960652,1.0592402355327348e-11,8.312118985389525e-12,8.96306495992726e-12,1.3169778807268402e-11,0.2407607484395544,0.2075190101503977,0.1837421018072373,0.15152147548701417,4.794291351114082,3.8270577052703967,1.0230341076077319e-11,8.029294814216059e-12,8.655169010844177e-12,1.2704781062287042e-11
958,1.4235914652929351,9.823014175569605e-12,7.707872674986005e-12,8.31260178396772e-12,1.2218789638736598e-11,0.24069919023572325,0.20746595126192705,0.18369512224935422,0.15148273417051333,4.793065536751459,3.1269196034062765,8.97990909302979e-12,7.0474702604409106e-12,7.597764410463404e-12,1.1156738552132978e-11
959,1.4250172529866874,8.660542565451687e-12,6.7953270169371206e-12,7.329327523758458e-12,1.0777202371545948e-11,0.24063764777107038,0.207412905939602,0.18364815470308188,0.15144400275875028,4.79184003580722,2.4829541375263395,7.46838374653839e-12,5.860912364670394e-12,6.3192475790531115e-12,9.282319036202145e-12
960,1.4264426761355111,7.260030348511038e-12,5.696161026292304e-12,6.144420606778204e-12,9.03763327265705e-12,0.24057612104137094,0.20735987417980334,0.1836011991651682,0.1514052812488773,4.790614848201105,1.9045009634069467,5.888003714609981e-12,4.620482296293167e-12,4.9822787857489e-12,7.320458434470529e-12
961,1.4278677348325801,5.791402556287075e-12,4.543695325314746e-12,4.90169596044065e-12,7.2116253737829174e-12,0.24051461004245425,0.20730685597894705,0.18355425563241903,0.15136656963818498,4.78938997385294,1.399949589205438,4.407217975498421e-12,3.45834062977988e-12,3.729426022983045e-12,5.480884724034594e-12
962,1.4292924291707267,4.403773667329658e-12,3.4548968732441694e-12,3.7273863689793125e-12,5.485113552927839e-12,0.24045311477022213,0.20725385133350002,0.1835073241017111,0.15132786792410882,4.788165412682634,0.9766176994969977,3.14107165384657e-12,2.4647246122897215e-12,2.6580869932164303e-12,3.9071119186821554e-12
963,1.430716759242572,3.2009501993573228e-12,2.5111726680136362e-12,2.709392718985086e-12,3.987766197681407e-12,0.24039163522064877,0.20720086023998255,0.18346040456998794,0.15128917610420664,4.786941164610166,0.6406450243428204,2.1416291329768314e-12,1.6804488611033836e-12,1.8123665574932738e-12,2.66435008886443e-12
964,1.4321407251406613,2.2332817430302167e-12,1.7519892538020986e-12,1.8903717429277184e-12,2.7826900349255794e-12,0.2403301713897667,0.20714788269495965,0.18341349703424392,0.15125049417611758,4.785717229555566,0.39690429264332655,1.4066599708234334e-12,1.103731507423762e-12,1.1904146531543937e-12,1.7501887076447813e-12
965,1.4335643269575595,1.5042608084495096e-12,1.180058918486209e-12,1.2733122365535408e-12,1.8745536440499958e-12,0.24026872327364393,0.2070949186950254,0.183366601491502,0.15121182213751644,4.784493607438892,0.2489305612511712,8.987447701502566e-13,7.051899868404176e-13,7.605897940978069e-13,1.1183174545374988e-12
966,1.4349875647859123,9.857231868179926e-13,7.732679312083728e-13,8.343971114925619e-13,1.228484640126259e-12,0.2402072908683613,0.20704196823678567,0.18331971793879276,0.15117315998607553,4.783270298180222,0.19886994480854833,5.657397763486825e-13,4.4389793407452414e-13,4.787783473348611e-13,7.03995254409385e-13
967,1.4364104387184555,6.346002293594445e-13,4.978182817266978e-13,5.3718375798415e-13,7.90946200002031e-13,0.24014587416999478,0.20698903131684498,0.1832728463731393,0.15113450771944043,4.782047301699635,0.2474484898978761,3.5629639429400236e-13,2.795595747160913e-13,3.0153172252610995e-13,4.433937451131864e-13
968,1.4378329488480053,4.061956551788457e-13,3.186409782547095e-13,3.4384490253870543e-13,5.063057889354157e-13,0.2400844731746059,0.20693610793179829,0.18322598679154903,0.15109586533521943,4.780824617917219,0.3939616449349306,2.2827933765323565e-13,1.7911192126956022e-13,1.931940380606591e-13,2.841066357082523e-13
969,1.439255095267435,2.620340613215565e-13,2.055506417681219e-13,2.2181495755521808e-13,3.2664312341875257e-13,0.2400230878782383,0.20688319807822828,0.1831791391910117,0.15105723283098405,4.779602246753058,0.6362844785262243,1.5114408945509874e-13,1.185881044094741e-13,1.2791661771415888e-13,1.8813232233665145e-13
970,1.44067687806965,1.728008396488722e-13,1.355499901683824e-13,1.462807176773668e-13,2.1543466921718427e-13,0.23996171827691903,0.20683030175270575,0.18313230356850146,0.15101861020427476,4.77838018812725,0.9709024980902201,1.0468893445435e-13,8.213706558809827e-14,8.860316373499906e-14,1.3033371227801013e-13
