,S,U1,U2,U3,U4,W1,W2,W3,W4,R
4233,0.3880899163081296,0.002394419882578545,0.006119437266539669,0.004472600429670609,0.004262829855241082,0.4044345877311593,1.0261652772877101,0.7499305393659011,0.7198704449551966,3.694259946917873
4234,0.3853433882577524,0.0029927189561520734,0.007647954297663451,0.0055911482782067005,0.005328180040339363,0.40406403977655697,1.025289139056224,0.7492826278320669,0.7192083441548649,3.695252459350174
4235,0.3817477118676987,0.0036253815824744406,0.009263976263218765,0.006774212732927526,0.006454800465972384,0.40371211107767024,1.0244728860844283,0.7486790570881005,0.7185793103168339,3.696690552520675
4236,0.37737333318897304,0.004244461762707491,0.010844927709175257,0.007932167603933003,0.007557335769390608,0.4034160455308342,1.023810278831945,0.7481891416144703,0.7180498308871934,3.698582477101378
4237,0.37238000944263083,0.004790372486833269,0.012238541717657196,0.008953571415892928,0.008529687482373908,0.40321808921173546,1.023406498344588,0.7478905525045934,0.7176953269014621,3.7008973504922333
4238,0.3670093812847748,0.005200470299461095,0.013284823469594021,0.009721218124426126,0.009260293280037777,0.4031586833897104,1.0233609233289103,0.7478565753277416,0.7175879991346166,3.7035596323607276
4239,0.36155935639524117,0.005420628286361721,0.013845631185913226,0.010133791095392825,0.009652732800630405,0.4032680976656018,1.0237462076498058,0.7481406649292295,0.7177818907472654,3.7064509992445585
4240,0.35634475803844146,0.00541692351395859,0.013834518874933624,0.01012774252015701,0.009646544920600153,0.4035586087178444,1.0245889552521246,0.7487622169622424,0.718298927216185,3.709420803983513
4241,0.3516534239933229,0.005183965280006197,0.013237964908349898,0.00969289373098945,0.009232070412883885,0.4040196204007949,1.02585795366919,0.7496979515667224,0.7191202110870326,3.7123039449507074
4242,0.34770835332268873,0.00474711258125617,0.012120971034755823,0.008876601333590266,0.008454416144283949,0.4046175329478114,1.0274644049951303,0.7508821644865395,0.7201857966456183,3.714942646508326
4243,0.34464417044126205,0.004157673581211154,0.010614739171389003,0.007774787141327329,0.007404919465648519,0.40530082956228913,1.0292752179125175,0.7522166004448985,0.7214037759919032,3.717207286287554
4244,0.34250149296900034,0.003482411549533817,0.008889833039808556,0.006512309178810736,0.006202466567269466,0.40600922654906424,1.03113636994342,0.7535877157218636,0.7226666121244166,3.7190115623568127
4245,0.3412378220444608,0.0027904154450531697,0.007122647158834182,0.005218397373654938,0.004970109201671961,0.4066844412926566,1.0329001411324508,0.7548867464926367,0.7238703513377828,3.7203189285207983
4246,0.34074991230778684,0.002140995108038147,0.005464525383256102,0.004004003854712211,0.0038134995116140356,0.40727967653529273,1.0344489169698634,0.7560272065191926,0.7249315378201044,3.7211397259901395
4247,0.3409009167373836,0.0015755800417096458,0.00402111944481541,0.0029466426759562135,0.002806452173060243,0.4077654830609403,1.0357097140960954,0.7569555267956523,0.7257976628081221,3.7215209021662647
4248,0.34154592212404594,0.0011149938359077754,0.002845471710525392,0.0020852864103103066,0.0019860813711763785,0.40813100541604425,1.0366569877394691,0.7576530642043682,0.7264493775106843,3.7215318096774688
4249,0.34255133417779016,0.000761641925786638,0.001943628469339119,0.0014244549353349568,0.001356691725113013,0.40838115844663586,1.037305175091859,0.7581305697824545,0.7268954510017642,3.7212498944439227
4250,0.3438061717307106,0.0005048134321710355,0.0012881860652571885,0.0009441306672423207,0.0008992192108858274,0.4085313888137707,1.0376952061554765,0.758418240582793,0.7271634253613339,3.7207492179803587
4251,0.34522578752014793,0.0003268742074988146,0.0008340984443829561,0.000611342041739792,0.0005822621598334489,0.40860197637065415,1.0378799466152933,0.7585550072154302,0.7272894541842225,3.720093251240797
4252,0.3467501262770826,0.00020856355642006957,0.0005321894926026737,0.0003900712884772742,0.00037151719465939876,0.4086133852345597,1.0379123857769426,0.7585798547473426,0.7273100153188765,3.7193318911130366
4253,0.34833909968499643,0.00013249024671731785,0.00033806748357465645,0.00024779443578430027,0.00023600809259247143,0.40858336324393607,1.03783831383291,0.7585264510378439,0.7272567418813739,3.718501670060271
4254,0.3499672345557663,8.477443791516419e-05,0.0002163088470331537,0.00015855335998745895,0.0001510118294061061,0.40852574012852116,1.0376933341008798,0.7584209622712454,0.7271542816607657,3.717627798808479
4255,0.3516189222725831,5.530226020141288e-05,0.00014110361925506284,0.00010343268759162674,9.851293248759064e-05,0.4084504424463259,1.0375029660904092,0.7582821375032189,0.7270203250415841,3.7167268551463435
4256,0.3532848051990307,3.7204076280665823e-05,9.492177097569798e-05,6.95844113147436e-05,6.627458949398669e-05,0.40836414957212874,1.0372843663991098,0.758122578654642,0.7268667749928824,3.7158093403341415
4257,0.3549593072134216,2.6059985852931224e-05,6.648479908223102e-05,4.874214142019254e-05,4.642362820846791e-05,0.40827113697329925,1.0370485115406896,0.7579503470835111,0.7267012503977055,3.7148817362368094
4258,0.35663907208704376,1.913830996022665e-05,4.882215733571145e-05,3.5796919150880056e-05,3.40941022217521e-05,0.4081740432235504,1.0368021743112805,0.7577704166499603,0.726528453163407,3.7139479890760896
4259,0.3583220274481105,1.479670294117976e-05,3.774295876198881e-05,2.7677141964020647e-05,2.6360506851742456e-05,0.4080744582657319,1.0365494361852716,0.7575857849926225,0.7263512166098373,3.7130104991879067
4260,0.36000684060950866,1.2064362609725112e-05,3.076988090939015e-05,2.256718081610207e-05,2.1493568682915072e-05,0.40797332824033483,1.03629272684008,0.7573982370694589,0.7261712268937093,3.7120707453538904
4261,0.3616926042481173,1.0373433883884008e-05,2.6453783146867982e-05,1.9405031127949185e-05,1.848179257099327e-05,0.40787121397377074,1.0360334874772668,0.7572088322814143,0.7259894836312637,3.711129664347437
